Time,ISP_IN_MB,LAN_OUT_MB,ISP_uptime,Delta_ISP_IN_MB,Delta_LAN_OUT_MB,Delta_Time_hr,Restart
2026-03-25 00:00:03,3023.2,132.41,3732.87,5.14,10.59,1.01,False
2026-03-25 01:00:03,3106.06,155.18,3733.87,82.86,22.78,1.01,False
2026-03-25 02:00:03,3109.92,159.81,3734.87,3.85,4.62,1.01,False
2026-03-25 03:00:04,3114.47,167.29,3735.87,4.55,7.48,1.01,False
2026-03-25 04:00:04,3119.02,172.02,3736.87,4.55,4.73,1.01,False
2026-03-25 05:00:03,3123.49,204.11,3737.87,4.48,32.09,1.01,False
2026-03-25 06:00:03,3129.65,246.98,3738.87,6.16,42.87,1.01,False
2026-03-25 07:00:04,3163.55,390.32,3739.87,33.89,143.34,1.01,False
2026-03-25 08:00:04,3181.34,537.7,3740.87,17.8,147.38,1.01,False
2026-03-25 09:00:04,3187.95,544.29,3741.87,6.61,6.59,1.01,False
2026-03-25 10:00:04,3194.3,553.66,3742.87,6.35,9.37,1.01,False
2026-03-25 11:00:03,3199.95,559.26,3743.87,5.65,5.6,1.01,False
2026-03-25 12:00:04,3207.62,605.45,3744.87,7.67,46.18,1.01,False
2026-03-25 13:00:03,3213.25,633.37,3745.87,5.63,27.92,1.01,False
2026-03-25 14:00:04,3220.15,641.12,3746.87,6.9,7.75,1.01,False
2026-03-25 15:00:03,3225.98,646.92,3747.87,5.83,5.8,1.01,False
2026-03-25 16:00:03,3236.59,734.13,3748.87,10.62,87.21,1.01,False
2026-03-25 17:00:04,3264.38,1254.52,3749.87,27.79,520.39,1.01,False
2026-03-25 18:00:03,3312.23,2291.17,3750.87,47.85,1036.65,1.01,False
2026-03-25 19:00:03,3407.32,3677.4,3751.87,95.09,1386.23,1.01,False
2026-03-25 20:00:03,3460.79,1104.31,3752.87,53.47,1522.91,1.01,False
2026-03-25 21:00:04,3510.07,1371.77,3753.87,49.29,267.46,1.01,False
2026-03-25 22:00:03,3543.29,1661.48,3754.87,33.21,289.71,1.01,False
2026-03-25 23:00:03,3610.06,1744.77,3755.87,66.78,83.28,1.01,False
2026-03-26 00:00:03,3620.83,1798.68,3756.87,10.77,53.91,1.01,False
2026-03-26 01:00:04,3629.08,1808.77,3757.87,8.25,10.1,1.01,False
2026-03-26 02:00:03,3638.96,1891.27,3758.87,9.88,82.49,1.01,False
2026-03-26 03:00:03,3652.45,1924.83,3759.87,13.49,33.56,1.01,False
2026-03-26 04:00:04,3662.02,1968.83,3760.87,9.58,44.01,1.01,False
2026-03-26 05:00:03,3671.14,2003.68,3761.87,9.12,34.85,1.01,False
2026-03-26 06:00:04,3684.37,2180.75,3762.87,13.23,177.07,1.01,False
2026-03-26 07:00:04,3778.81,2342.39,3763.87,94.43,161.64,1.01,False
2026-03-26 08:00:04,3787.43,2357.28,3764.87,8.63,14.89,1.01,False
2026-03-26 09:00:04,3791.04,2364.35,3765.87,3.61,7.07,1.01,False
2026-03-26 10:00:04,3794.13,2384.01,3766.87,3.09,19.65,1.01,False
2026-03-26 11:00:03,3798.1,2392.44,3767.87,3.97,8.43,1.01,False
2026-03-26 12:00:04,3801.93,2397.74,3768.87,3.84,5.3,1.01,False
2026-03-26 13:00:03,3805.12,2401.42,3769.87,3.19,3.68,1.01,False
2026-03-26 14:00:04,3808.71,2404.96,3770.87,3.59,3.55,1.01,False
2026-03-26 15:00:04,3812.59,2413.57,3771.87,3.88,8.61,1.01,False
2026-03-26 16:00:03,3815.93,2416.77,3772.87,3.34,3.2,1.01,False
2026-03-26 17:00:04,3819.17,2422.14,3773.87,3.25,5.37,1.01,False
2026-03-26 18:00:04,3834.05,2777.34,3774.87,14.88,355.2,1.01,False
2026-03-26 19:00:03,3867.91,3699.57,3775.87,33.86,922.23,1.01,False
2026-03-26 20:00:04,3937.83,4005.14,3776.87,69.92,305.57,1.01,False
2026-03-26 21:00:03,3966.71,286.57,3777.87,28.88,377.43,1.01,False
2026-03-26 22:00:03,3993.66,485.24,3778.87,26.94,198.66,1.01,False
2026-03-26 23:00:04,4032.28,502.89,3779.87,38.62,17.65,1.01,False
2026-03-27 00:00:03,4037.5,508.25,3780.87,5.23,5.36,1.01,False
2026-03-27 01:00:04,4042.55,514.15,3781.87,5.05,5.9,1.01,False
2026-03-27 02:00:03,4052.53,711.97,3782.87,9.97,197.83,1.01,False
2026-03-27 03:00:03,4058.42,734.37,3783.87,5.89,22.4,1.01,False
2026-03-27 04:00:03,4064.77,797.07,3784.87,6.35,62.7,1.01,False
2026-03-27 05:00:03,4072.44,901.71,3785.87,7.67,104.64,1.01,False
2026-03-27 06:00:04,13.39,1527.41,3786.87,36.96,625.7,1.01,False
2026-03-27 07:00:04,208.08,1883.07,3787.87,194.69,355.66,1.01,False
2026-03-27 08:00:04,323.4,1983.69,3788.87,115.33,100.62,1.01,False
2026-03-27 09:00:03,327.25,1989.83,3789.87,3.85,6.15,1.01,False
2026-03-27 10:00:04,330.83,2010.45,3790.87,3.57,20.62,1.01,False
2026-03-27 11:00:03,337.02,2015.92,3791.87,6.19,5.47,1.01,False
2026-03-27 12:00:03,340.49,2019.28,3792.87,3.48,3.37,1.01,False
2026-03-27 13:00:03,344.36,2025.11,3793.87,3.87,5.83,1.01,False
2026-03-27 14:00:04,347.6,2028.31,3794.87,3.24,3.2,1.01,False
2026-03-27 15:00:03,351.18,2034.74,3795.87,3.59,6.44,1.01,False
2026-03-27 16:00:03,367.49,2608.7,3796.87,16.3,573.96,1.01,False
2026-03-27 17:00:03,439.39,3090.97,3797.87,71.9,482.27,1.01,False
2026-03-27 18:00:04,477.45,3973.79,3798.87,38.06,882.82,1.01,False
2026-03-27 19:00:04,490.66,577.68,3799.87,13.21,699.9,1.01,False
2026-03-27 20:00:04,497.99,600.27,3800.87,7.33,22.59,1.01,False
2026-03-27 21:00:03,502.51,609.33,3801.87,4.52,9.06,1.01,False
2026-03-27 22:00:03,576.64,885.49,3802.87,74.13,276.16,1.01,False
2026-03-27 23:00:03,625.76,944.37,3803.87,49.12,58.88,1.01,False
2026-03-28 00:00:03,634.73,962.67,3804.87,8.96,18.3,1.01,False
2026-03-28 01:00:03,642.44,977.91,3805.87,7.72,15.25,1.01,False
2026-03-28 02:00:03,651.33,1144.7,3806.87,8.89,166.78,1.01,False
2026-03-28 03:00:04,660.62,1409.92,3807.87,9.29,265.23,1.01,False
2026-03-28 04:00:04,671.07,1672.86,3808.87,10.45,262.94,1.01,False
2026-03-28 05:00:04,676.61,1679.34,3809.87,5.55,6.48,1.01,False
2026-03-28 06:00:04,686.07,1823.16,3810.87,9.45,143.82,1.01,False
2026-03-28 07:00:03,768.35,2510.46,3811.87,82.29,687.3,1.01,False
2026-03-28 08:00:04,834.79,2716.42,3812.87,66.44,205.96,1.01,False
2026-03-28 09:00:04,882.69,2992.44,3813.87,47.9,276.02,1.01,False
2026-03-28 10:00:03,1021.73,3652.14,3814.87,139.05,659.7,1.01,False
2026-03-28 11:00:04,1111.58,58.84,3815.87,89.85,502.7,1.01,False
2026-03-28 12:00:03,1200.66,462.32,3816.87,89.08,403.48,1.01,False
2026-03-28 13:00:04,1282.66,1699.59,3817.87,82.01,1237.27,1.01,False
2026-03-28 14:00:03,1336.7,2757.64,3818.87,54.04,1058.06,1.01,False
2026-03-28 15:00:03,1382.85,3470.93,3819.87,46.15,713.28,1.01,False
2026-03-28 16:00:03,1483.18,813.99,3820.87,100.34,1439.06,1.01,False
2026-03-28 17:00:04,1564.91,1074.56,3821.87,81.73,260.57,1.01,False
2026-03-28 18:00:03,1627.85,1580.43,3822.87,62.93,505.87,1.01,False
2026-03-28 19:00:03,1670.78,2482.13,3823.87,42.94,901.7,1.01,False
2026-03-28 20:00:03,1728.27,3374.64,3824.87,57.49,892.51,1.01,False
2026-03-28 21:00:04,1785.21,1210.13,3825.87,56.95,1931.49,1.01,False
2026-03-28 22:00:03,1849.88,3400.14,3826.87,64.66,2190.01,1.01,False
2026-03-28 23:00:03,1939.37,383.81,3827.87,89.49,1079.67,1.01,False
2026-03-29 00:00:03,1946.89,399.75,3828.87,7.52,15.94,1.01,False
2026-03-29 01:00:03,1954.28,411.99,3829.87,7.39,12.24,1.01,False
2026-03-29 03:00:04,1963.33,430.25,3830.87,9.05,18.26,2.01,False
2026-03-29 04:00:04,1973.62,449.99,3831.87,10.3,19.74,1.01,False
2026-03-29 05:00:03,1980.99,458.05,3832.87,7.37,8.06,1.01,False
2026-03-29 06:00:04,1988.13,466.33,3833.87,7.14,8.29,1.01,False
2026-03-29 07:00:03,1995.02,529.24,3834.87,6.89,62.91,1.01,False
2026-03-29 08:00:04,2127.62,549.72,3835.87,132.61,20.47,1.01,False
2026-03-29 09:00:03,2177.12,635.77,3836.87,49.49,86.06,1.01,False
2026-03-29 10:00:04,2231.37,1189.7,3837.87,54.25,553.93,1.01,False
2026-03-29 11:00:04,2288.44,2389.05,3838.87,57.07,1199.35,1.01,False
2026-03-29 12:00:03,2319.13,3051.14,3839.87,30.69,662.09,1.01,False
2026-03-29 13:00:04,2429.63,4079.95,3840.87,110.5,1028.81,1.01,False
2026-03-29 14:00:03,2467.53,675.22,3841.87,37.91,691.27,1.01,False
2026-03-29 15:00:03,2508.54,1659.55,3842.87,41.01,984.33,1.01,False
2026-03-29 16:00:03,2542.54,2855.47,3843.87,33.99,1195.92,1.01,False
2026-03-29 17:00:03,2584.25,2990.67,3844.87,41.71,135.21,1.01,False
2026-03-29 18:00:03,2586.41,2992.71,3845.87,2.16,2.04,1.01,False
2026-03-29 19:00:04,2588.51,2994.98,3846.87,2.1,2.26,1.01,False
2026-03-29 20:00:04,2615.6,3068.43,3847.87,27.09,73.45,1.01,False
2026-03-29 21:00:03,2647.66,784.93,3848.87,32.06,1812.51,1.01,False
2026-03-29 22:00:03,2703.07,2180.12,3849.87,55.41,1395.19,1.01,False
2026-03-29 23:00:04,2724.5,2223.72,3850.87,21.43,43.6,1.01,False
2026-03-30 00:00:03,2764.54,2233.86,3851.87,40.04,10.14,1.01,False
2026-03-30 01:00:03,2769.93,2240.6,3852.87,5.39,6.74,1.01,False
2026-03-30 02:00:03,2774.94,2247.26,3853.87,5.01,6.66,1.01,False
2026-03-30 03:00:03,2781.3,2268.21,3854.87,6.36,20.95,1.01,False
2026-03-30 04:00:03,2788.73,2310.93,3855.87,7.43,42.73,1.01,False
2026-03-30 05:00:04,2794.96,2343.7,3856.87,6.24,32.77,1.01,False
2026-03-30 06:00:03,2800.21,2348.32,3857.87,5.25,4.61,1.01,False
2026-03-30 07:00:03,2807.62,2359.49,3858.86,7.4,11.17,1.01,False
2026-03-30 08:00:03,2816.87,2396.8,3859.87,9.26,37.31,1.01,False
2026-03-30 09:00:03,3524.04,2418.21,3860.87,707.16,21.4,1.01,False
2026-03-30 10:00:03,3527.99,2422.39,3861.87,3.95,4.18,1.01,False
2026-03-30 11:00:03,3533.92,2443.17,3862.87,5.93,20.78,1.01,False
2026-03-30 12:00:03,3537.48,2446.98,3863.87,3.57,3.81,1.01,False
2026-03-30 13:00:03,3540.63,2449.64,3864.86,3.15,2.66,1.01,False
2026-03-30 14:00:04,3543.39,2453.5,3865.87,2.76,3.86,1.01,False
2026-03-30 15:00:04,3546.68,2456.39,3866.87,3.29,2.9,1.01,False
2026-03-30 16:00:04,3555.78,2506.57,3867.87,9.09,50.17,1.01,False
2026-03-30 17:00:03,3706.57,3115.73,3868.87,150.79,609.17,1.01,False
2026-03-30 18:00:04,3791.07,806.69,3869.87,84.5,1786.96,1.01,False
2026-03-30 19:00:03,3845.56,1591.31,3870.86,54.49,784.62,1.01,False
2026-03-30 20:00:03,3920.69,2780.85,3871.86,75.13,1189.53,1.01,False
2026-03-30 21:00:03,3951.38,3033.0,3872.87,30.69,252.15,1.01,False
2026-03-30 22:00:04,3969.99,6.26,3873.87,18.6,1069.26,1.01,False
2026-03-30 23:00:03,4030.45,534.39,3874.86,60.47,528.12,1.01,False
2026-03-31 00:00:04,206.18,546.66,3875.87,271.72,12.27,1.01,False
2026-03-31 01:00:04,215.72,561.44,3876.87,9.54,14.78,1.01,False
2026-03-31 02:00:04,225.61,574.23,3877.87,9.89,12.78,1.01,False
2026-03-31 03:00:04,234.03,589.12,3878.86,8.42,14.89,1.01,False
2026-03-31 04:00:03,243.24,627.86,3879.86,9.22,38.74,1.01,False
2026-03-31 05:00:03,253.18,703.51,3880.86,9.94,75.66,1.01,False
2026-03-31 06:00:03,262.06,759.69,3881.86,8.88,56.17,1.01,False
2026-03-31 07:00:04,270.89,782.74,3882.87,8.83,23.06,1.01,False
2026-03-31 08:00:04,283.68,959.05,3883.87,12.79,176.31,1.01,False
2026-03-31 09:00:04,390.6,965.47,3884.87,106.92,6.42,1.01,False
2026-03-31 10:00:03,394.46,969.87,3885.87,3.86,4.4,1.01,False
2026-03-31 11:00:03,397.53,972.32,3886.87,3.07,2.45,1.01,False
2026-03-31 12:00:03,401.08,977.84,3887.86,3.55,5.52,1.01,False
2026-03-31 13:00:03,404.44,980.62,3888.86,3.36,2.78,1.01,False
2026-03-31 14:00:03,407.63,985.18,3889.86,3.19,4.55,1.01,False
2026-03-31 15:00:03,410.83,987.88,3890.86,3.2,2.7,1.01,False
2026-03-31 16:00:04,512.52,1014.08,3891.86,101.69,26.21,1.01,False
2026-03-31 17:00:04,544.51,1606.13,3892.87,31.99,592.04,1.01,False
2026-03-31 18:00:03,586.52,2276.18,3893.86,42.0,670.05,1.01,False
2026-03-31 19:00:03,606.74,2501.26,3894.87,20.23,225.09,1.01,False
2026-03-31 20:00:03,660.85,3137.3,3895.86,54.11,636.03,1.01,False
2026-03-31 21:00:04,706.88,3989.29,3896.87,46.03,851.99,1.01,False
2026-03-31 22:00:04,723.05,747.3,3897.87,16.17,854.02,1.01,False
2026-03-31 23:00:03,729.41,767.29,3898.86,6.36,19.99,1.01,False
2026-04-01 00:00:04,810.92,776.92,3899.87,81.51,9.62,1.01,False
2026-04-01 01:00:03,814.16,796.12,3900.86,3.24,19.2,1.01,False
2026-04-01 02:00:04,817.73,830.63,3901.87,3.57,34.51,1.01,False
2026-04-01 03:00:03,821.21,850.15,3902.87,3.48,19.52,1.01,False
2026-04-01 04:00:04,825.44,877.49,3903.86,4.22,27.35,1.01,False
2026-04-01 05:00:03,829.04,902.99,3904.86,3.6,25.49,1.01,False
2026-04-01 06:00:03,833.33,956.7,3905.86,4.29,53.72,1.01,False
2026-04-01 07:00:04,839.62,1013.44,3906.86,6.29,56.74,1.01,False
2026-04-01 08:00:03,850.88,1103.5,3907.86,11.26,90.06,1.01,False
2026-04-01 09:00:03,852.36,1105.08,3908.86,1.48,1.58,1.01,False
2026-04-01 10:00:03,854.25,1107.25,3909.86,1.89,2.17,1.01,False
2026-04-01 11:00:04,856.39,1125.95,3910.86,2.14,18.7,1.01,False
2026-04-01 12:00:03,858.33,1127.82,3911.86,1.93,1.87,1.01,False
2026-04-01 13:00:03,860.37,1134.4,3912.86,2.04,6.58,1.01,False
2026-04-01 14:00:04,861.98,1136.79,3913.87,1.62,2.39,1.01,False
2026-04-01 15:00:03,863.79,1139.32,3914.86,1.81,2.53,1.01,False
2026-04-01 16:00:03,865.87,1145.08,3915.86,2.07,5.75,1.01,False
2026-04-01 17:00:03,867.43,1146.86,3916.86,1.57,1.78,1.01,False
2026-04-01 18:00:04,868.87,1148.27,3917.86,1.44,1.41,1.01,False
2026-04-01 19:00:04,878.18,1385.14,3918.86,9.31,236.87,1.01,False
2026-04-01 20:00:03,913.16,2278.18,3919.86,34.98,893.04,1.01,False
2026-04-01 21:00:03,979.85,2688.42,3920.86,66.7,410.24,1.01,False
2026-04-01 22:00:03,1350.07,3872.77,3921.86,370.22,1184.35,1.01,False
2026-04-01 23:00:04,1368.67,399.87,3922.86,18.6,623.1,1.01,False
2026-04-02 00:00:04,1448.39,411.61,3923.86,79.72,11.74,1.01,False
2026-04-02 01:00:04,1458.27,428.69,3924.86,9.88,17.08,1.01,False
2026-04-02 02:00:04,1465.28,529.81,3925.86,7.02,101.12,1.01,False
2026-04-02 03:00:04,1475.15,706.71,3926.86,9.87,176.89,1.01,False
2026-04-02 04:00:04,1484.33,905.59,3927.86,9.18,198.88,1.01,False
2026-04-02 05:00:03,1511.07,961.4,3928.86,26.74,55.81,1.01,False
2026-04-02 06:00:03,1518.63,1012.64,3929.86,7.56,51.24,1.01,False
2026-04-02 07:00:04,1537.8,1527.44,3930.86,19.18,514.8,1.01,False
2026-04-02 08:00:03,1549.44,1693.52,3931.86,11.64,166.08,1.01,False
2026-04-02 09:00:03,1575.81,2572.94,3932.86,26.37,879.42,1.01,False
2026-04-02 10:00:04,1653.34,2873.0,3933.86,77.53,300.06,1.01,False
2026-04-02 11:00:04,1676.03,3540.48,3934.86,22.69,667.49,1.01,False
2026-04-02 12:00:04,1909.86,338.58,3935.86,233.83,894.1,1.01,False
2026-04-02 13:00:03,1995.16,1774.75,3936.86,85.3,1436.16,1.01,False
2026-04-02 14:00:04,2009.84,2372.33,3937.86,14.68,597.59,1.01,False
2026-04-02 15:00:04,2032.92,3353.57,3938.86,23.09,981.24,1.01,False
2026-04-02 16:00:04,2042.65,3434.37,3939.86,9.72,80.8,1.01,False
2026-04-02 17:00:03,2059.56,3751.12,3940.86,16.91,316.75,1.01,False
2026-04-02 18:00:03,2092.26,518.2,3941.86,32.7,863.08,1.01,False
2026-04-02 19:00:03,2147.61,1196.44,3942.86,55.35,678.24,1.01,False
2026-04-02 20:00:03,2191.74,2043.34,3943.86,44.13,846.89,1.01,False
2026-04-02 21:00:04,2220.56,3387.21,3944.86,28.82,1343.88,1.01,False
2026-04-02 22:00:03,2286.09,3731.38,3945.86,65.53,344.17,1.01,False
2026-04-02 23:00:04,2291.47,3774.27,3946.86,5.38,42.89,1.01,False
2026-04-03 00:00:03,2404.82,3784.06,3947.86,113.35,9.79,1.01,False
2026-04-03 01:00:03,2426.11,3790.88,3948.86,21.29,6.82,1.01,False
2026-04-03 02:00:04,2431.46,3828.57,3949.86,5.34,37.69,1.01,False
2026-04-03 03:00:03,2437.3,3932.2,3950.86,5.85,103.63,1.01,False
2026-04-03 04:00:04,2443.34,3952.11,3951.86,6.04,19.92,1.01,False
2026-04-03 05:00:04,2449.15,4018.2,3952.86,5.81,66.08,1.01,False
2026-04-03 06:00:03,2454.09,4046.13,3953.86,4.94,27.94,1.01,False
2026-04-03 07:00:04,2459.8,4055.94,3954.86,5.71,9.8,1.01,False
2026-04-03 08:00:04,2465.8,4064.93,3955.86,6.01,8.99,1.01,False
2026-04-03 09:00:03,2474.42,4086.95,3956.86,8.62,22.02,1.01,False
2026-04-03 10:00:03,,,,,,1.01,False
2026-04-03 11:00:04,2753.34,1285.5,3958.86,2753.34,1285.5,1.01,False
2026-04-03 12:00:04,2760.11,1295.78,3959.86,6.77,10.28,1.01,False
2026-04-03 13:00:03,2790.18,1686.81,3960.86,30.07,391.03,1.01,False
2026-04-03 14:00:03,2824.77,2554.79,3961.86,34.59,867.97,1.01,False
2026-04-03 15:00:03,2860.03,3178.53,3962.86,35.26,623.74,1.01,False
2026-04-03 16:00:03,2962.35,3559.85,3963.86,102.32,381.32,1.01,False
2026-04-03 17:00:03,3013.28,26.85,3964.86,50.93,563.0,1.01,False
2026-04-03 18:00:04,3034.85,93.27,3965.86,21.57,66.41,1.01,False
2026-04-03 19:00:04,3057.23,383.67,3966.86,22.37,290.4,1.01,False
2026-04-03 20:00:03,3068.23,484.74,3967.86,11.0,101.07,1.01,False
2026-04-03 21:00:03,3076.85,604.19,3968.86,8.62,119.45,1.01,False
2026-04-03 22:00:04,3116.79,1230.03,3969.86,39.93,625.85,1.01,False
2026-04-03 23:00:03,3140.62,2374.58,3970.86,23.83,1144.55,1.01,False
2026-04-04 00:00:03,3171.56,3277.37,3971.86,30.94,902.79,1.01,False
2026-04-04 01:00:03,3178.96,3457.06,3972.86,7.4,179.7,1.01,False
2026-04-04 02:00:03,3187.98,3883.26,3973.86,9.02,426.19,1.01,False
2026-04-04 03:00:03,3190.91,3893.51,3974.86,2.93,10.25,1.01,False
2026-04-04 04:00:03,3195.04,3960.34,3975.86,4.14,66.83,1.01,False
2026-04-04 05:00:04,3199.69,2.32,3976.86,4.64,137.98,1.01,False
2026-04-04 06:00:04,3202.91,7.33,3977.86,3.22,5.01,1.01,False
2026-04-04 07:00:04,3206.11,15.47,3978.86,3.2,8.14,1.01,False
2026-04-04 08:00:03,3210.98,25.29,3979.86,4.87,9.82,1.01,False
2026-04-04 09:00:04,3300.15,731.55,3980.86,89.17,706.26,1.01,False
2026-04-04 10:00:04,484.65,980.88,3981.86,1280.5,249.34,1.01,False
2026-04-04 11:00:03,585.73,2198.27,3982.86,101.08,1217.39,1.01,False
2026-04-04 12:00:04,677.7,3423.27,3983.86,91.97,1225.0,1.01,False
2026-04-04 13:00:03,746.18,697.24,3984.86,68.48,1369.97,1.01,False
2026-04-04 14:00:04,767.57,839.85,3985.86,21.39,142.61,1.01,False
2026-04-04 15:00:04,774.41,843.01,3986.86,6.84,3.17,1.01,False
2026-04-04 16:00:04,800.5,1715.75,3987.86,26.09,872.74,1.01,False
2026-04-04 17:00:04,911.14,4010.12,3988.86,110.63,2294.37,1.01,False
2026-04-04 18:00:03,1005.14,934.88,3989.86,94.0,1020.76,1.01,False
2026-04-04 19:00:03,1049.07,3136.6,3990.86,43.93,2201.72,1.01,False
2026-04-04 20:00:03,1072.67,4003.62,3991.86,23.6,867.02,1.01,False
2026-04-04 21:00:04,1104.02,139.52,3992.86,31.35,231.9,1.01,False
2026-04-04 22:00:03,1121.59,480.15,3993.86,17.57,340.63,1.01,False
2026-04-04 23:00:03,1125.99,487.27,3994.86,4.41,7.11,1.01,False
2026-04-05 00:00:03,1130.02,492.72,3995.86,4.03,5.45,1.01,False
2026-04-05 01:00:04,1135.39,500.88,3996.86,5.37,8.16,1.01,False
2026-04-05 02:00:04,1138.85,505.94,3997.86,3.46,5.07,1.01,False
2026-04-05 03:00:04,1141.72,509.52,3998.86,2.88,3.58,1.01,False
2026-04-05 04:00:04,1145.31,517.53,3999.86,3.59,8.02,1.01,False
2026-04-05 05:00:03,1149.8,530.86,4000.86,4.48,13.33,1.01,False
2026-04-05 06:00:04,1153.87,537.13,4001.86,4.07,6.26,1.01,False
2026-04-05 07:00:04,1157.05,540.49,4002.86,3.19,3.36,1.01,False
2026-04-05 08:00:03,1164.71,560.97,4003.86,7.66,20.49,1.01,False
2026-04-05 09:00:03,1176.95,872.37,4004.86,12.24,311.4,1.01,False
2026-04-05 10:00:03,1263.3,1879.61,4005.86,86.35,1007.23,1.01,False
2026-04-05 11:00:04,1325.32,2549.95,4006.86,62.02,670.34,1.01,False
2026-04-05 12:00:03,1368.92,3783.77,4007.86,43.61,1233.82,1.01,False
2026-04-05 13:00:03,1388.0,686.09,4008.86,19.08,998.33,1.01,False
2026-04-05 14:00:04,1453.55,1732.01,4009.86,65.55,1045.92,1.01,False
2026-04-05 15:00:04,1458.98,1745.87,4010.86,5.42,13.86,1.01,False
2026-04-05 16:00:04,1485.32,2235.99,4011.86,26.35,490.11,1.01,False
2026-04-05 17:00:03,1489.63,2251.37,4012.86,4.3,15.38,1.01,False
2026-04-05 18:00:03,1493.73,2258.56,4013.86,4.11,7.19,1.01,False
2026-04-05 19:00:04,1635.37,3573.68,4014.86,141.64,1315.12,1.01,False
2026-04-05 20:00:04,1684.44,870.6,4015.86,49.07,1392.92,1.01,False
2026-04-05 21:00:04,1738.73,2750.21,4016.86,54.29,1879.61,1.01,False
2026-04-05 22:00:04,1831.85,341.81,4017.86,93.12,1687.6,1.01,False
2026-04-05 23:00:03,2359.14,1860.85,4018.86,527.29,1519.03,1.01,False
2026-04-06 00:00:03,2417.76,2123.28,4019.86,58.62,262.44,1.01,False
2026-04-06 01:00:04,2429.09,2139.14,4020.86,11.33,15.86,1.01,False
2026-04-06 02:00:03,2454.19,2602.16,4021.86,25.1,463.02,1.01,False
2026-04-06 03:00:04,2460.68,2616.37,4022.86,6.49,14.21,1.01,False
2026-04-06 04:00:04,2466.63,2643.71,4023.86,5.96,27.34,1.01,False
2026-04-06 05:00:03,2472.58,2678.87,4024.86,5.94,35.16,1.01,False
2026-04-06 06:00:04,2478.25,2689.42,4025.86,5.67,10.55,1.01,False
2026-04-06 07:00:03,2489.2,2803.4,4026.86,10.96,113.98,1.01,False
2026-04-06 08:00:03,61.56,3506.78,4027.86,1668.36,703.38,1.01,False
2026-04-06 09:00:03,797.28,66.46,4028.86,735.71,655.69,1.01,False
2026-04-06 10:00:04,835.18,526.93,4029.86,37.9,460.46,1.01,False
2026-04-06 11:00:04,878.43,1073.0,4030.86,43.26,546.08,1.01,False
2026-04-06 12:00:03,895.78,1633.59,4031.86,17.34,560.59,1.01,False
2026-04-06 13:00:03,914.85,2328.06,4032.86,19.07,694.46,1.01,False
2026-04-06 14:00:04,940.28,3111.84,4033.86,25.43,783.78,1.01,False
2026-04-06 15:00:04,1612.2,4035.08,4034.86,671.92,923.24,1.01,False
2026-04-06 16:00:04,3113.73,2672.17,4035.86,1501.53,2733.09,1.01,False
2026-04-06 17:00:03,3174.65,3504.42,4036.86,60.92,832.25,1.01,False
2026-04-06 18:00:03,3232.32,255.0,4037.86,57.68,846.57,1.01,False
2026-04-06 19:00:04,3291.11,752.97,4038.86,58.79,497.98,1.01,False
2026-04-06 20:00:04,3341.2,1628.86,4039.86,50.09,875.88,1.01,False
2026-04-06 21:00:03,3374.68,2222.71,4040.86,33.48,593.85,1.01,False
2026-04-06 22:00:03,3387.16,2475.21,4041.86,12.48,252.5,1.01,False
2026-04-06 23:00:03,3500.24,2552.55,4042.86,113.08,77.34,1.01,False
2026-04-07 00:00:03,3503.98,2561.51,4043.86,3.74,8.96,1.01,False
2026-04-07 01:00:04,3509.71,2572.51,4044.86,5.73,11.0,1.01,False
2026-04-07 02:00:03,3515.28,2579.31,4045.86,5.57,6.8,1.01,False
2026-04-07 03:00:04,3521.04,2591.25,4046.86,5.76,11.94,1.01,False
2026-04-07 04:00:03,3530.66,2637.51,4047.86,9.62,46.26,1.01,False
2026-04-07 05:00:03,3537.15,2673.39,4048.86,6.49,35.88,1.01,False
2026-04-07 06:00:03,3542.83,2678.98,4049.86,5.68,5.59,1.01,False
2026-04-07 07:00:03,3586.19,2797.19,4050.86,43.35,118.21,1.01,False
2026-04-07 08:00:04,3593.0,2808.7,4051.86,6.82,11.51,1.01,False
2026-04-07 09:00:03,3595.51,2812.85,4052.86,2.5,4.15,1.01,False
2026-04-07 10:00:03,3597.87,2815.63,4053.86,2.37,2.78,1.01,False
2026-04-07 11:00:03,3600.37,2819.66,4054.86,2.5,4.03,1.01,False
2026-04-07 12:00:03,3602.45,2821.47,4055.86,2.08,1.81,1.01,False
2026-04-07 13:00:04,3604.74,2824.26,4056.86,2.29,2.79,1.01,False
2026-04-07 14:00:03,3607.32,2828.49,4057.86,2.57,4.23,1.01,False
2026-04-07 15:00:04,3609.61,2830.45,4058.86,2.29,1.97,1.01,False
2026-04-07 16:00:03,3633.48,3402.08,4059.86,23.87,571.63,1.01,False
2026-04-07 17:00:04,3651.57,3.1,4060.86,18.1,697.02,1.01,False
2026-04-07 18:00:04,3702.14,425.34,4061.86,50.57,422.25,1.01,False
2026-04-07 19:00:04,3784.37,1137.76,4062.86,82.23,712.42,1.01,False
2026-04-07 20:00:04,3832.47,1431.81,4063.86,48.1,294.05,1.01,False
2026-04-07 21:00:04,3851.86,1996.6,4064.86,19.38,564.79,1.01,False
2026-04-07 22:00:03,3876.88,2064.86,4065.86,25.02,68.26,1.01,False
2026-04-07 23:00:03,78.94,2080.38,4066.86,298.06,15.52,1.01,False
2026-04-08 00:00:03,81.4,2083.96,4067.86,2.46,3.58,1.01,False
